ship-postal-code,ship-city,ship-state,ship-country
605009.0,PUDUCHERRY,PUDUCHERRY,IN
110086.0,NEW DELHI,DELHI,IN
562123.0,NELAMANGALA,KARNATAKA,IN
764058.0,"KOTPAD, KORAPUT",ODISHA,IN
751015.0,BHUBANESWAR,ODISHA,IN
422401.0,NASHIK,MAHARASHTRA,IN
854107.0,KATIHAR,BIHAR,IN
700090.0,KOLKATA,WEST BENGAL,IN
688002.0,ALAPPUZHA,KERALA,IN
110008.0,NEW DELHI,DELHI,IN
243001.0,BAREILLY,UTTAR PRADESH,IN
110007.0,NEW DELHI,DELHI,IN
700039.0,KOLKATA,WEST BENGAL,IN
600043.0,CHENNAI,TAMIL NADU,IN
600093.0,CHENNAI,TAMIL NADU,IN
441911.0,TIRORA,MAHARASHTRA,IN
140603.0,ZIRAKPUR,PUNJAB,IN
390025.0,VADODARA,GUJARAT,IN
305001.0,AJMER,RAJASTHAN,IN
571201.0,MADIKERI,KARNATAKA,IN
680596.0,THRISSUR,KERALA,IN
411006.0,PUNE,MAHARASHTRA,IN
560091.0,BENGALURU,KARNATAKA,IN
600040.0,CHENNAI,TAMIL NADU,IN
181124.0,JAMMU,JAMMU & KASHMIR,IN
314031.0,DUNGARPUR,RAJASTHAN,IN
134117.0,PANCHKULA,HARYANA,IN
382225.0,DHOLKA,GUJARAT,IN
822102.0,DALTONGANJ,JHARKHAND,IN
560094.0,BENGALURU,KARNATAKA,IN
151001.0,BATHINDA,PUNJAB,IN
226026.0,LUCKNOW,UTTAR PRADESH,IN
501505.0,HYDERABAD,TELANGANA,IN
440030.0,NAGPUR,MAHARASHTRA,IN
834003.0,RANCHI,JHARKHAND,IN
800024.0,PATNA,BIHAR,IN
587120.0,"KAMATGI,HUNUGUND TALUK,BAGALKOT DISTRICT",KARNATAKA,IN
781017.0,GUWAHATI,ASSAM,IN
781015.0,GUWAHATI,ASSAM,IN
834009.0,RANCHI,JHARKHAND,IN
600088.0,CHENNAI,TAMIL NADU,IN
751001.0,BHUBANESWAR,ODISHA,IN
110068.0,NEW DELHI,DELHI,IN
440013.0,NAGPUR,MAHARASHTRA,IN
445103.0,ARNI,MAHARASHTRA,IN
363641.0,MORBI,GUJARAT,IN
600106.0,CHENNAI,TAMIL NADU,IN
574211.0,BANTWAL,KARNATAKA,IN
781035.0,GUWAHATI,ASSAM,IN
761209.0,GANJAM,ODISHA,IN
455001.0,DEWAS,MADHYA PRADESH,IN
411040.0,PUNE,MAHARASHTRA,IN
800003.0,PATNA,BIHAR,IN
342037.0,NAGAUR,RAJASTHAN,IN
209864.0,KANPUR,UTTAR PRADESH,IN
695122.0,NEYYATTINKARA,KERALA,IN
641049.0,COIMBATORE,TAMIL NADU,IN
400012.0,MUMBAI,MAHARASHTRA,IN
734013.0,SILIGURI,WEST BENGAL,IN
571234.0,KUSHALANAGARA,KARNATAKA,IN
700008.0,KOLKATA,WEST BENGAL,IN
603112.0,CHENNAI,TAMIL NADU,IN
722151.0,SIMLAPAL,WEST BENGAL,IN
845455.0,NARKATIAGANJ,BIHAR,IN
797001.0,KOHIMA,NAGALAND,IN
144008.0,JALANDHAR,PUNJAB,IN
394210.0,SURAT,GUJARAT,IN
400601.0,THANE (W),MAHARASHTRA,IN
570023.0,MYSURU,KARNATAKA,IN
110052.0,NEW DELHI,DELHI,IN
403501.0,PORVORIM,GOA,IN
201304.0,NOIDA,UTTAR PRADESH,IN
500016.0,HYDERABAD,TELANGANA,IN
781011.0,GUWAHATI,ASSAM,IN
416416.0,SANGLI,MAHARASHTRA,IN
390010.0,VADODARA,GUJARAT,IN
641006.0,COIMBATORE,TAMIL NADU,IN
686020.0,KOTTAYAM,KERALA,IN
670661.0,DHARMADOM,KERALA,IN
400037.0,MUMBAI,MAHARASHTRA,IN
401208.0,VASAI VIRAR,MAHARASHTRA,IN
141008.0,LUDHIANA,PUNJAB,IN
313301.0,NATHDWARA,RAJASTHAN,IN
221002.0,VARANASI,UTTAR PRADESH,IN
575018.0,ULLAL,KARNATAKA,IN
431606.0,NANDED WAGHALA,MAHARASHTRA,IN
560024.0,BENGALURU,KARNATAKA,IN
502345.0,SANGAREDDY DISTRICT,TELANGANA,IN
440007.0,NAGPUR,MAHARASHTRA,IN
500079.0,HYDERABAD,TELANGANA,IN
625010.0,MADURAI,TAMIL NADU,IN
641045.0,COIMBATORE,TAMIL NADU,IN
400606.0,THANE,MAHARASHTRA,IN
590006.0,BELAGAVI,KARNATAKA,IN
500081.0,HYDERABAD,TELANGANA,IN
800008.0,PATNA,BIHAR,IN
629177.0,KANNIYAKUMARI,TAMIL NADU,IN
500033.0,HYDERABAD,TELANGANA,IN
500012.0,HYDERABAD,TELANGANA,IN
400063.0,MUMBAI,MAHARASHTRA,IN
226012.0,LUCKNOW,UTTAR PRADESH,IN
700019.0,KOLKATA,WEST BENGAL,IN
700151.0,KOLKATA,WEST BENGAL,IN
502307.0,ISNAPUR,TELANGANA,IN
605110.0,PUDUCHERRY,PUDUCHERRY,IN
756125.0,BASUDEBPUR,ODISHA,IN
515134.0,PUTTAPARTHI,ANDHRA PRADESH,IN
560002.0,BENGALURU,KARNATAKA,IN
261201.0,BISWAN,UTTAR PRADESH,IN
781007.0,GUWAHATI,ASSAM,IN
605602.0,VILLUPURAM,TAMIL NADU,IN
782426.0,KAMPUR TOWN,ASSAM,IN
700129.0,BARASAT,WEST BENGAL,IN
400088.0,MUMBAI,MAHARASHTRA,IN
534451.0,LAKKAVARAM,ANDHRA PRADESH,IN
110003.0,NEW DELHI,DELHI,IN
825302.0,HAZARIBAGH,JHARKHAND,IN
211016.0,ALLAHABAD,UTTAR PRADESH,IN
400053.0,MUMBAI,MAHARASHTRA,IN
570010.0,MYSORE,KARNATAKA,IN
411023.0,PUNE,MAHARASHTRA,IN
281004.0,MATHURA,UTTAR PRADESH,IN
490020.0,BHILAI,CHHATTISGARH,IN
126102.0,JIND,HARYANA,IN
600077.0,CHENNAI,TAMIL NADU,IN
400015.0,MUMBAI,MAHARASHTRA,IN
560050.0,BENGALURU,KARNATAKA,IN
382110.0,SANAND,GUJARAT,IN
500100.0,HYDERABAD,TELANGANA,IN
500083.0,HYDERABAD,TELANGANA,IN
560084.0,BENGALURU,KARNATAKA,IN
562114.0,HOSKOTE,KARNATAKA,IN
395009.0,SURAT,GUJARAT,IN
390021.0,VADODARA,GUJARAT,IN
412101.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN
390006.0,VADODARA,GUJARAT,IN
845401.0,MOTIHARI,BIHAR,IN
250004.0,MEERUT,UTTAR PRADESH,IN
201309.0,NOIDA,UTTAR PRADESH,IN
577004.0,DAVANGERE,KARNATAKA,IN
500020.0,HYDERABAD,TELANGANA,IN
682030.0,KOCHI,KERALA,IN
360370.0,JETPUR,GUJARAT,IN
733130.0,RAIGANJ,WEST BENGAL,IN
410206.0,NAVI MUMBAI,MAHARASHTRA,IN
641027.0,COIMBATORE,TAMIL NADU,IN
132001.0,KARNAL,HARYANA,IN
440024.0,NAGPUR,MAHARASHTRA,IN
302018.0,JAIPUR,RAJASTHAN,IN
517002.0,CHITTOOR,ANDHRA PRADESH,IN
800013.0,PATNA,BIHAR,IN
700010.0,KOLKATA,WEST BENGAL,IN
410405.0,LONAVALA,MAHARASHTRA,IN
274001.0,DEORIA,UTTAR PRADESH,IN
400017.0,MUMBAI,MAHARASHTRA,IN
695004.0,THIRUVANANTHAPURAM,KERALA,IN
421202.0,DOMBIVLI WEST,MAHARASHTRA,IN
516309.0,YERRAGUNTLA,ANDHRA PRADESH,IN
121010.0,FARIDABAD,HARYANA,IN
110054.0,NEW DELHI,DELHI,IN
400068.0,MUMBAI,MAHARASHTRA,IN
175008.0,MANDI,HIMACHAL PRADESH,IN
342001.0,JODHPUR,RAJASTHAN,IN
602105.0,SRIPERUMBUDUR,TAMIL NADU,IN
422009.0,NASHIK,MAHARASHTRA,IN
560028.0,BENGALURU,KARNATAKA,IN
400089.0,MUMBAI,MAHARASHTRA,IN
580023.0,HUBBALLI,KARNATAKA,IN
560059.0,BENGALURU,KARNATAKA,IN
695009.0,THIRUVANANTHAPURAM,KERALA,IN
201005.0,GHAZIABAD,UTTAR PRADESH,IN
486661.0,SIDHI,MADHYA PRADESH,IN
411036.0,PUNE,MAHARASHTRA,IN
400102.0,MUMBAI,MAHARASHTRA,IN
600003.0,CHENNAI,TAMIL NADU,IN
799003.0,AGARTALA,TRIPURA,IN
700049.0,"DURGANAGAR ,NIMTA SOUTH",WEST BENGAL,IN
491001.0,DURG,CHHATTISGARH,IN
273001.0,GORAKHPUR,UTTAR PRADESH,IN
741152.0,KARIMPUR,WEST BENGAL,IN
133103.0,MUSTAFABAD,HARYANA,IN
799006.0,AGARTALA,TRIPURA,IN
670612.0,KOOTHPARAMBA,KERALA,IN
682017.0,ERNAKULAM,KERALA,IN
673601.0,KATTANGAL,KERALA,IN
332001.0,SIKAR,RAJASTHAN,IN
110023.0,NEW DELHI,DELHI,IN
560046.0,BENGALURU,KARNATAKA,IN
474011.0,GWALIOR,MADHYA PRADESH,IN
323022.0,DABI,RAJASTHAN,IN
201310.0,NOIDA,UTTAR PRADESH,IN
804421.0,ARWAL,BIHAR,IN
816107.0,PAKAUR,JHARKHAND,IN
686664.0,ERNAKULAM,KERALA,IN
641041.0,COIMBATORE,TAMIL NADU,IN
500080.0,HYDERABAD,TELANGANA,IN
522529.0,PHIRANGIPURAM,ANDHRA PRADESH,IN
826001.0,DHANBAD,JHARKHAND,IN
302004.0,JAIPUR,RAJASTHAN,IN
600004.0,CHENNAI,TAMIL NADU,IN
638459.0,PUNJAIPULIAMPATTI,TAMIL NADU,IN
560093.0,BENGALURU,KARNATAKA,IN
636121.0,ATTUR,TAMIL NADU,IN
700024.0,KOLKATA,WEST BENGAL,IN
516001.0,KADAPA,ANDHRA PRADESH,IN
400093.0,MUMBAI,MAHARASHTRA,IN
222125.0,BADLAPUR,UTTAR PRADESH,IN
302006.0,JAIPUR,RAJASTHAN,IN
313002.0,UDAIPURUDIPUR,RAJASTHAN,IN
560004.0,BANGALORE,KARNATAKA,IN
144102.0,ADAMPUR,PUNJAB,IN
507303.0,SATHUPALLY,TELANGANA,IN
571127.0,"CHAMARAJANAGAR, DISTRICT AND SUBDISTRICT",KARNATAKA,IN
635103.0,KRISHNAGIRI,TAMIL NADU,IN
572102.0,TUMAKURU,KARNATAKA,IN
751012.0,BHUBANESWAR,ODISHA,IN
122101.0,GURUGRAM,HARYANA,IN
411042.0,PUNE,MAHARASHTRA,IN
141003.0,LUDHIANA,PUNJAB,IN
411060.0,PUNE,MAHARASHTRA,IN
209863.0,UNNAO,UTTAR PRADESH,IN
600113.0,CHENNAI,TAMIL NADU,IN
600054.0,CHENNAI,TAMIL NADU,IN
491995.0,KAWARDHA,CHHATTISGARH,IN
390009.0,VADODARA,GUJARAT,IN
441904.0,BHANDARA,MAHARASHTRA,IN
781006.0,GUWAHATI,ASSAM,IN
431113.0,AURANGABAD,MAHARASHTRA,IN
500096.0,HYDERABAD,TELANGANA,IN
403401.0,PONDA,GOA,IN
311001.0,BHILWARA,RAJASTHAN,IN
400610.0,THANE,MAHARASHTRA,IN
122102.0,SOHNA,HARYANA,IN
690109.0,KANNAMANGALAM ALAPPUZHA DISTRICT,KERALA,IN
686006.0,KOTTAYAM,KERALA,IN
400018.0,MUMBAI,MAHARASHTRA,IN
445202.0,DARWHA,MAHARASHTRA,IN
500035.0,HYDERABAD,TELANGANA,IN
382007.0,GANDHINAGAR,GUJARAT,IN
411005.0,PUNE,MAHARASHTRA,IN
121008.0,FARIDABAD,HARYANA,IN
380052.0,AHMEDABAD,GUJARAT,IN
122006.0,GURUGRAM,HARYANA,IN
676107.0,TIRUR,KERALA,IN
600110.0,CHENNAI,TAMIL NADU,IN
160022.0,CHANDIGARH,CHANDIGARH,IN
834008.0,RANCHI,JHARKHAND,IN
742101.0,BERHAMPORE,WEST BENGAL,IN
440009.0,NAGPUR,MAHARASHTRA,IN
683110.0,KADUNGALLOOR,KERALA,IN
400050.0,MUMBAI,MAHARASHTRA,IN
524003.0,NELLORE,ANDHRA PRADESH,IN
801503.0,PATNA,BIHAR,IN
631502.0,KANCHEEPURAM,TAMIL NADU,IN
500097.0,HYDERABAD,TELANGANA,IN
450001.0,KHANDWA,MADHYA PRADESH,IN
391101.0,VADODARA,GUJARAT,IN
483504.0,MURWARA KATNI,MADHYA PRADESH,IN
768002.0,SAMBALPUR,ODISHA,IN
845454.0,MAJHAULIA,BIHAR,IN
396210.0,DAMAN,DADRA AND NAGAR,IN
641105.0,MADUKKARAI,TAMIL NADU,IN
690573.0,KARUNAGAPPALLY,KERALA,IN
400705.0,NAVI MUMBAI,MAHARASHTRA,IN
500029.0,HYDERABAD,TELANGANA,IN
226018.0,LUCKNOW,UTTAR PRADESH,IN
415301.0,SANGLI,MAHARASHTRA,IN
431003.0,AURANGABAD,MAHARASHTRA,IN
560099.0,BENGALURU,KARNATAKA,IN
600058.0,CHENNAI,TAMIL NADU,IN
760001.0,BERHAMPUR,ODISHA,IN
411008.0,PUNE,MAHARASHTRA,IN
411007.0,PUNE,MAHARASHTRA,IN
122505.0,GURUGRAM,HARYANA,IN
440027.0,NAGPUR,MAHARASHTRA,IN
781036.0,GUWAHATI,ASSAM,IN
751024.0,BHUBANESWAR,ODISHA,IN
110024.0,NEW DELHI,DELHI,IN
574224.0,BELTANGADI,KARNATAKA,IN
534204.0,PEDAAMIRAM,ANDHRA PRADESH,IN
522006.0,GUNTUR,ANDHRA PRADESH,IN
201002.0,GHAZIABAD,UTTAR PRADESH,IN
516356.0,KADAPA,ANDHRA PRADESH,IN
431009.0,AURANGABAD,MAHARASHTRA,IN
560049.0,BENGALURU,KARNATAKA,IN
231223.0,BIJPUR,UTTAR PRADESH,IN
800007.0,PATNA,BIHAR,IN
442001.0,WARDHA,MAHARASHTRA,IN
122009.0,GURUGRAM,HARYANA,IN
125050.0,FATEHABAD,HARYANA,IN
827013.0,BOKARO STEEL CITY,JHARKHAND,IN
600074.0,CHENNAI,TAMIL NADU,IN
415304.0,KADEGAON,MAHARASHTRA,IN
171005.0,SHIMLA,HIMACHAL PRADESH,IN
500064.0,HYDERABAD,TELANGANA,IN
781028.0,GUWAHATI,ASSAM,IN
712235.0,KONNAGAR,WEST BENGAL,IN
400706.0,NAVI MUMBAI,MAHARASHTRA,IN
682314.0,MULAMTHURUTHY,KERALA,IN
500061.0,SECUNDERABAD,TELANGANA,IN
171011.0,TOTU,HIMACHAL PRADESH,IN
671319.0,UDMA,KERALA,IN
524004.0,NELLORE,ANDHRA PRADESH,IN
627764.0,RAYAGIRI,TAMIL NADU,IN
171102.0,BILASPUR,HIMACHAL PRADESH,IN
110021.0,NEW DELHI,DELHI,IN
700053.0,KOLKATA,WEST BENGAL,IN
396445.0,NAVSARI,GUJARAT,IN
148109.0,BARNALA,PUNJAB,IN
571401.0,MANDYA,KARNATAKA,IN
700092.0,KOLKATA,WEST BENGAL,IN
421203.0,DOMBIVLI(E),MAHARASHTRA,IN
474020.0,GWALIOR,MADHYA PRADESH,IN
600059.0,KANCHIPURAM,TAMIL NADU,IN
670571.0,KANNUR,KERALA,IN
700102.0,KOLKATA,WEST BENGAL,IN
392020.0,VILAYAT GIDC,GUJARAT,IN
507002.0,KHAMMAM,TELANGANA,IN
575003.0,MANGALURU,KARNATAKA,IN
638052.0,SIPCOT PERUNDURAI,TAMIL NADU,IN
700084.0,KOLKATA,WEST BENGAL,IN
411038.0,PUNE,MAHARASHTRA,IN
603209.0,MARAIMALAINAGAR,TAMIL NADU,IN
570017.0,MYSURU,KARNATAKA,IN
855115.0,KISHANGANJ,BIHAR,IN
695581.0,THIRUVANANTHAPURAM,KERALA,IN
845438.0,BETTIAH,BIHAR,IN
735214.0,DIST ALIPURDUAR,WEST BENGAL,IN
494441.0,BARSUR,CHHATTISGARH,IN
602117.0,CHENNAI,TAMIL NADU,IN
691583.0,PANMANA,KERALA,IN
492112.0,SANKRA,CHHATTISGARH,IN
737126.0,NAMCHI,SIKKIM,IN
249403.0,SIDCUL HARIDWAR,UTTARAKHAND,IN
401501.0,BOISAR,MAHARASHTRA,IN
570004.0,MYSURU,KARNATAKA,IN
685595.0,THODUPUZHA,KERALA,IN
612104.0,THIRUVIDAIMARUDUR,TAMIL NADU,IN
400605.0,THANE,MAHARASHTRA,IN
825409.0,JHUMRI TILAIYA,JHARKHAND,IN
194101.0,LEH,JAMMU & KASHMIR,IN
713206.0,DURGAPUR,WEST BENGAL,IN
831017.0,JAMSHEDPUR,JHARKHAND,IN
583123.0,JSW STEEL PLANT TOWNSHIP,KARNATAKA,IN
122003.0,GURUGRAM,HARYANA,IN
232101.0,MUGHALSARAI,UTTAR PRADESH,IN
500025.0,SECUNDERABAD,TELANGANA,IN
629251.0,"COLACHAL, KANYA KUMARI DISTRICT",TAMIL NADU,IN
400013.0,MUMBAI,MAHARASHTRA,IN
121004.0,FARIDABAD,HARYANA,IN
403509.0,ANJUNA BARDEZ GO,GOA,IN
700159.0,"NEW TOWN, KOLKATA",WEST BENGAL,IN
422001.0,NASHIK,MAHARASHTRA,IN
221106.0,VARANAS,UTTAR PRADESH,IN
713216.0,DURGAPUR,WEST BENGAL,IN
122004.0,GURUGRAM,HARYANA,IN
560095.0,BENGALURU,KARNATAKA,IN
600092.0,CHENNAI,TAMIL NADU,IN
682024.0,EDAPALLY,KERALA,IN
176310.0,CHAMBA,HIMACHAL PRADESH,IN
410218.0,NAVI MUMBAI,MAHARASHTRA,IN
600001.0,CHENNAI,TAMIL NADU,IN
682023.0,"VADUTHALA,KOCHI",KERALA,IN
460004.0,BETUL BAZAR,MADHYA PRADESH,IN
637505.0,VENNANDUR,TAMIL NADU,IN
380055.0,AHMEDABAD,GUJARAT,IN
577002.0,DAVANAGERE,KARNATAKA,IN
535591.0,SALUR,ANDHRA PRADESH,IN
415002.0,SATARA,MAHARASHTRA,IN
700144.0,BARUIPUR,WEST BENGAL,IN
721140.0,DEBRA,WEST BENGAL,IN
382330.0,AHMEDABAD,GUJARAT,IN
799010.0,AGARTALA,TRIPURA,IN
721429.0,EGRA,WEST BENGAL,IN
421504.0,BADLAPUR,MAHARASHTRA,IN
641046.0,COIMBATORE,TAMIL NADU,IN
251309.0,TOWN.BUDHANA VILLAGE. HUSAINPUR KALAN,UTTAR PRADESH,IN
700095.0,KOLKATA,WEST BENGAL,IN
482003.0,JABALPUR,MADHYA PRADESH,IN
192123.0,TRAL,JAMMU & KASHMIR,IN
134114.0,PANCHKULA,HARYANA,IN
226008.0,LUCKNOW,UTTAR PRADESH,IN
500004.0,HYDERABAD,TELANGANA,IN
400008.0,MUMBAI,MAHARASHTRA,IN
110025.0,NEW DELHI,DELHI,IN
246763.0,NAJIBABAD,UTTAR PRADESH,IN
500076.0,HYDERABAD,TELANGANA,IN
535145.0,SRUNGAVARAPUKOTA,ANDHRA PRADESH,IN
600126.0,CHENNAI,TAMIL NADU,IN
495330.0,TAKHATPUR,CHHATTISGARH,IN
134116.0,PANCHKULA,HARYANA,IN
671310.0,MANIYAT,KERALA,IN
180005.0,JAMMU,JAMMU & KASHMIR,IN
380060.0,AHMEDABAD,GUJARAT,IN
144022.0,JALANDHAR,PUNJAB,IN
721101.0,MEDINIPUR,WEST BENGAL,IN
812001.0,BHAGALPUR,BIHAR,IN
249201.0,RISHIKESH,UTTARAKHAND,IN
490006.0,BHILAI,CHHATTISGARH,IN
700016.0,KOLKATA,WEST BENGAL,IN
441204.0,WCL UMRED,MAHARASHTRA,IN
770002.0,SUNDARGARH,ODISHA,IN
502291.0,SADASIVPET,TELANGANA,IN
695564.0,THIRUVANANTHAPURAM,KERALA,IN
390008.0,VADODARA,GUJARAT,IN
831013.0,JAMSHEDPUR,JHARKHAND,IN
400002.0,MUMBAI,MAHARASHTRA,IN
226003.0,LUCKNOWLUCKNOW,UTTAR PRADESH,IN
361335.0,DWARKA,GUJARAT,IN
686536.0,KOTTAYAM,KERALA,IN
452001.0,INDORE,MADHYA PRADESH,IN
440034.0,NAGPUR,MAHARASHTRA,IN
822101.0,DALTONGANJ,JHARKHAND,IN
751013.0,BHUBANESWAR,ODISHA,IN
628004.0,THOOTHUKKUDI,TAMIL NADU,IN
403206.0,BAMBOLIM,GOA,IN
160030.0,CHANDIGARH,CHANDIGARH,IN
400025.0,MUMBAI,MAHARASHTRA,IN
631501.0,KANCHEEPURAM,TAMIL NADU,IN
500047.0,HYDERABAD,TELANGANA,IN
131001.0,SONIPAT,HARYANA,IN
400059.0,MUMBAI,MAHARASHTRA,IN
680687.0,CHENTRAPPINNI,KERALA,IN
415612.0,RATNAGIRI,MAHARASHTRA,IN
181131.0,ARNIA,JAMMU & KASHMIR,IN
831004.0,JAMSHEDPUR,JHARKHAND,IN
627358.0,TIRUNELVELI,TAMIL NADU,IN
400091.0,MUMBAI,MAHARASHTRA,IN
396125.0,PARDI,GUJARAT,IN
283202.0,ETMADPUR,UTTAR PRADESH,IN
473335.0,ISAGARH,MADHYA PRADESH,IN
422013.0,NASHIK,MAHARASHTRA,IN
244001.0,MORADABAD,UTTAR PRADESH,IN
274602.0,DEORIA,UTTAR PRADESH,IN
110002.0,NEW DELHI,DELHI,IN
575029.0,MANGALURU,KARNATAKA,IN
110005.0,JOSHI ROAD KAROL BAGH NEW DELHI,DELHI,IN
208001.0,KANPUR,UTTAR PRADESH,IN
110062.0,NEW DELHI,DELHI,IN
530026.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
831009.0,JAMSHEDPUR,JHARKHAND,IN
521121.0,AVANIGADDA,ANDHRA PRADESH,IN
501359.0,MAHESWARAM MANDAL,TELANGANA,IN
600123.0,CHENNAI,TAMIL NADU,IN
721126.0,KHARAGPUR,WEST BENGAL,IN
160014.0,CHANDIGARH,CHANDIGARH,IN
402104.0,UTEKHOL,MAHARASHTRA,IN
171301.0,SHIMLA,HIMACHAL PRADESH,IN
570009.0,MYSORE,KARNATAKA,IN
515001.0,ANANTAPUR,ANDHRA PRADESH,IN
695608.0,THIRUVANANTHAPURAM,KERALA,IN
670307.0,PAYYANNUR,KERALA,IN
400708.0,NAVI MUMBAI,MAHARASHTRA,IN
848101.0,SAMASTIPUR,BIHAR,IN
380008.0,AHMEDABAD,GUJARAT,IN
413501.0,OSMANABAD,MAHARASHTRA,IN
400028.0,MUMBAI,MAHARASHTRA,IN
584102.0,RAICHUR,KARNATAKA,IN
625512.0,ANDIPATTI JAKKAMPATTI,TAMIL NADU,IN
403709.0,MARGAO,GOA,IN
700101.0,KOLKATA,WEST BENGAL,IN
581301.0,KARWAR,KARNATAKA,IN
524002.0,NELLORE,ANDHRA PRADESH,IN
134113.0,PANCHKULA,HARYANA,IN
482001.0,JABALPUR,MADHYA PRADESH,IN
799001.0,AGARTALA,TRIPURA,IN
500048.0,HYDERABAD,TELANGANA,IN
110095.0,NEW DELHI,DELHI,IN
520008.0,VIJAYAWADA,ANDHRA PRADESH,IN
844504.0,MAHNAR BAZAR,BIHAR,IN
825301.0,HAZARIBAGH,JHARKHAND,IN
800014.0,PATNA,BIHAR,IN
535240.0,VIZIANAGARAM A,ANDHRA PRADESH,IN
631002.0,ARAKONAM,TAMIL NADU,IN
577204.0,INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA,KARNATAKA,IN
249408.0,HARIDWAR,UTTARAKHAND,IN
574203.0,PUTTUR,KARNATAKA,IN
571216.0,TUCHAMAKERI,KARNATAKA,IN
768005.0,SAMBALPUR,ODISHA,IN
841226.0,SIWAN,BIHAR,IN
400022.0,MUMBAI,MAHARASHTRA,IN
700063.0,KOLKATA,WEST BENGAL,IN
500051.0,HYDERABAD,TELANGANA,IN
506167.0,JANGAON,TELANGANA,IN
682039.0,ERNAKULAM,KERALA,IN
341510.0,MERTA CITY,RAJASTHAN,IN
689676.0,RANNI,KERALA,IN
445203.0,DIGRAS,MAHARASHTRA,IN
753008.0,CUTTACK,ODISHA,IN
400056.0,MUMBAI,MAHARASHTRA,IN
144004.0,JALANDHAR,PUNJAB,IN
534004.0,ELURU,ANDHRA PRADESH,IN
600018.0,CHENNAI,TAMIL NADU,IN
781031.0,NORTH GUWAHATI,ASSAM,IN
505188.0,RAMAGUNDAM,TELANGANA,IN
743145.0,KANCHRAPARA,WEST BENGAL,IN
624703.0,DINDIGUL,TAMIL NADU,IN
500024.0,HYDERABAD,TELANGANA,IN
712103.0,HUGLI CHINSURAH,WEST BENGAL,IN
248002.0,DEHRADUN,UTTARAKHAND,IN
302020.0,JAIPUR,RAJASTHAN,IN
600070.0,CHENNAI,TAMIL NADU,IN
333026.0,CHIRAWA,RAJASTHAN,IN
583219.0,HOOVINA HADAGALLI,KARNATAKA,IN
721607.0,HALDIA,WEST BENGAL,IN
125051.0,RATIA,HARYANA,IN
132041.0,INDRI,HARYANA,IN
695574.0,THIRUVANANTHAPURAM,KERALA,IN
587313.0,MUDHOL,KARNATAKA,IN
342010.0,JODHPUR,RAJASTHAN,IN
431001.0,AURANGABAD,MAHARASHTRA,IN
110018.0,NEW DELHI,DELHI,IN
751002.0,BHUBANESWAR,ODISHA,IN
570007.0,MYSURU,KARNATAKA,IN
524001.0,NELLORE,ANDHRA PRADESH,IN
713102.0,BURDWAN,WEST BENGAL,IN
302001.0,JAIPUR,RAJASTHAN,IN
620017.0,TIRUCHIRAPPALLI,TAMIL NADU,IN
110089.0,NEW DELHI,DELHI,IN
600017.0,CHENNAI,TAMIL NADU,IN
380059.0,AHMEDABAD,GUJARAT,IN
785640.0,SIBSAGAR,ASSAM,IN
400060.0,MUMBAI,MAHARASHTRA,IN
533103.0,RAJAHMUNDRY,ANDHRA PRADESH,IN
608001.0,CHIDAMBARAM,TAMIL NADU,IN
400701.0,NAVI MUMBAI,MAHARASHTRA,IN
673506.0,VADAKARA,KERALA,IN
721305.0,KHARAGPUR,WEST BENGAL,IN
411017.0,PUNE,MAHARASHTRA,IN
700041.0,KOLKATA,WEST BENGAL,IN
641034.0,COIMBATORE,TAMIL NADU,IN
533005.0,KAKINADA,ANDHRA PRADESH,IN
500018.0,HYDERABAD,TELANGANA,IN
614901.0,THANJAVUR,TAMIL NADU,IN
761200.0,PARLAKHEMUNDI,ODISHA,IN
743235.0,BANGAON,WEST BENGAL,IN
393130.0,BHARUCH,GUJARAT,IN
854105.0,KATIHAR,BIHAR,IN
571403.0,MANDYA,KARNATAKA,IN
522403.0,"SATTENAPALLI(MD),GUNTUR(DT)",ANDHRA PRADESH,IN
743252.0,GOBARDANGA,WEST BENGAL,IN
795001.0,IMPHAL,MANIPUR,IN
641004.0,COIMBATORE,TAMIL NADU,IN
600030.0,CHENNAI,TAMIL NADU,IN
801103.0,BIHTA PATNA DISTRICT,BIHAR,IN
800004.0,PATNA,BIHAR,IN
695582.0,THIRUVANANTHAPURAM,KERALA,IN
400703.0,NAVI MUMBAI,MAHARASHTRA,IN
122016.0,GURUGRAM,HARYANA,IN
533101.0,RAJAHMUNDRY,ANDHRA PRADESH,IN
382470.0,AHMEDABAD,GUJARAT,IN
210001.0,BANDA,UTTAR PRADESH,IN
411035.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN
815383.0,DEOGHAR,JHARKHAND,IN
683511.0,ALUVA,KERALA,IN
521108.0,VIJAYAWADA,ANDHRA PRADESH,IN
410209.0,NAVI MUMBAI,MAHARASHTRA,IN
452016.0,INDORE,MADHYA PRADESH,IN
520002.0,VIJAYAWADA,ANDHRA PRADESH,IN
403715.0,SOUTH GOA,GOA,IN
123106.0,DHARUHERA,HARYANA,IN
125001.0,HISAR,HARYANA,IN
133203.0,AMBALA,HARYANA,IN
560079.0,BENGALURU,KARNATAKA,IN
411030.0,PUNE,MAHARASHTRA,IN
